filename,width,height,class,xmin,ymin,xmax,ymax
mosaic_15.jpg,1120,448,damaged,448,0,672,224
mosaic_15.jpg,1120,448,undamaged,672,0,896,224
mosaic_15.jpg,1120,448,undamaged,896,0,1120,224
mosaic_15.jpg,1120,448,undamaged,0,224,224,448
mosaic_15.jpg,1120,448,undamaged,224,224,448,448
mosaic_15.jpg,1120,448,undamaged,448,224,672,448
mosaic_15.jpg,1120,448,damaged,672,224,896,448
mosaic_15.jpg,1120,448,undamaged,896,224,1120,448
mosaic_16.jpg,1120,448,damaged,0,0,224,224
mosaic_16.jpg,1120,448,damaged,224,0,448,224
mosaic_16.jpg,1120,448,undamaged,448,0,672,224
mosaic_16.jpg,1120,448,damaged,672,0,896,224
mosaic_16.jpg,1120,448,damaged,896,0,1120,224
mosaic_16.jpg,1120,448,damaged,0,224,224,448
mosaic_16.jpg,1120,448,undamaged,224,224,448,448
mosaic_16.jpg,1120,448,undamaged,448,224,672,448
mosaic_16.jpg,1120,448,damaged,672,224,896,448
mosaic_16.jpg,1120,448,undamaged,896,224,1120,448
mosaic_17.jpg,1120,448,undamaged,0,0,224,224
mosaic_17.jpg,1120,448,undamaged,224,0,448,224
mosaic_17.jpg,1120,448,undamaged,448,0,672,224
mosaic_17.jpg,1120,448,undamaged,672,0,896,224
mosaic_17.jpg,1120,448,damaged,896,0,1120,224
mosaic_17.jpg,1120,448,undamaged,0,224,224,448
mosaic_17.jpg,1120,448,undamaged,224,224,448,448
mosaic_17.jpg,1120,448,undamaged,448,224,672,448
mosaic_17.jpg,1120,448,undamaged,672,224,896,448
mosaic_17.jpg,1120,448,undamaged,896,224,1120,448
mosaic_18.jpg,1120,448,damaged,0,0,224,224
mosaic_18.jpg,1120,448,damaged,224,0,448,224
mosaic_18.jpg,1120,448,damaged,448,0,672,224
mosaic_18.jpg,1120,448,undamaged,672,0,896,224
mosaic_18.jpg,1120,448,undamaged,896,0,1120,224
mosaic_18.jpg,1120,448,undamaged,0,224,224,448
mosaic_18.jpg,1120,448,undamaged,224,224,448,448
mosaic_18.jpg,1120,448,undamaged,448,224,672,448
mosaic_18.jpg,1120,448,damaged,672,224,896,448
mosaic_18.jpg,1120,448,undamaged,896,224,1120,448
mosaic_19.jpg,1120,448,damaged,0,0,224,224
mosaic_19.jpg,1120,448,damaged,224,0,448,224
mosaic_19.jpg,1120,448,undamaged,448,0,672,224
mosaic_19.jpg,1120,448,undamaged,672,0,896,224
mosaic_19.jpg,1120,448,undamaged,896,0,1120,224
mosaic_19.jpg,1120,448,damaged,0,224,224,448
mosaic_19.jpg,1120,448,undamaged,224,224,448,448
mosaic_19.jpg,1120,448,damaged,448,224,672,448
mosaic_19.jpg,1120,448,undamaged,672,224,896,448
mosaic_19.jpg,1120,448,undamaged,896,224,1120,448
mosaic_20.jpg,1120,448,undamaged,0,0,224,224
mosaic_20.jpg,1120,448,undamaged,224,0,448,224
mosaic_20.jpg,1120,448,undamaged,448,0,672,224
mosaic_20.jpg,1120,448,undamaged,672,0,896,224
mosaic_20.jpg,1120,448,damaged,896,0,1120,224
mosaic_20.jpg,1120,448,damaged,0,224,224,448
mosaic_20.jpg,1120,448,damaged,224,224,448,448
mosaic_20.jpg,1120,448,undamaged,448,224,672,448
mosaic_20.jpg,1120,448,undamaged,672,224,896,448
mosaic_20.jpg,1120,448,damaged,896,224,1120,448
mosaic_21.jpg,1120,448,damaged,0,0,224,224
mosaic_21.jpg,1120,448,damaged,224,0,448,224
mosaic_21.jpg,1120,448,undamaged,448,0,672,224
mosaic_21.jpg,1120,448,undamaged,672,0,896,224
mosaic_21.jpg,1120,448,damaged,896,0,1120,224
mosaic_21.jpg,1120,448,undamaged,0,224,224,448
mosaic_21.jpg,1120,448,undamaged,224,224,448,448
mosaic_21.jpg,1120,448,undamaged,448,224,672,448
mosaic_21.jpg,1120,448,undamaged,672,224,896,448
mosaic_21.jpg,1120,448,undamaged,896,224,1120,448
mosaic_22.jpg,1120,448,undamaged,0,0,224,224
mosaic_22.jpg,1120,448,undamaged,224,0,448,224
mosaic_22.jpg,1120,448,damaged,448,0,672,224
mosaic_22.jpg,1120,448,damaged,672,0,896,224
mosaic_22.jpg,1120,448,undamaged,896,0,1120,224
mosaic_22.jpg,1120,448,damaged,0,224,224,448
mosaic_22.jpg,1120,448,damaged,224,224,448,448
mosaic_22.jpg,1120,448,undamaged,448,224,672,448
mosaic_22.jpg,1120,448,damaged,672,224,896,448
mosaic_22.jpg,1120,448,damaged,896,224,1120,448
mosaic_23.jpg,1120,448,undamaged,0,0,224,224
mosaic_23.jpg,1120,448,undamaged,224,0,448,224
mosaic_23.jpg,1120,448,damaged,448,0,672,224
mosaic_23.jpg,1120,448,undamaged,672,0,896,224
mosaic_23.jpg,1120,448,damaged,896,0,1120,224
mosaic_23.jpg,1120,448,damaged,0,224,224,448
mosaic_23.jpg,1120,448,undamaged,224,224,448,448
mosaic_23.jpg,1120,448,damaged,448,224,672,448
mosaic_23.jpg,1120,448,undamaged,672,224,896,448
mosaic_23.jpg,1120,448,damaged,896,224,1120,448
mosaic_24.jpg,1120,448,damaged,0,0,224,224
mosaic_24.jpg,1120,448,damaged,224,0,448,224
mosaic_24.jpg,1120,448,undamaged,448,0,672,224
mosaic_24.jpg,1120,448,undamaged,672,0,896,224
mosaic_24.jpg,1120,448,undamaged,896,0,1120,224
mosaic_24.jpg,1120,448,undamaged,0,224,224,448
mosaic_24.jpg,1120,448,undamaged,224,224,448,448
mosaic_24.jpg,1120,448,undamaged,448,224,672,448
mosaic_24.jpg,1120,448,undamaged,672,224,896,448
mosaic_24.jpg,1120,448,damaged,896,224,1120,448
mosaic_25.jpg,1120,448,damaged,0,0,224,224
mosaic_25.jpg,1120,448,damaged,224,0,448,224
mosaic_25.jpg,1120,448,damaged,448,0,672,224
mosaic_25.jpg,1120,448,undamaged,672,0,896,224
mosaic_25.jpg,1120,448,undamaged,896,0,1120,224
mosaic_25.jpg,1120,448,undamaged,0,224,224,448
mosaic_25.jpg,1120,448,undamaged,224,224,448,448
mosaic_25.jpg,1120,448,damaged,448,224,672,448
mosaic_25.jpg,1120,448,damaged,672,224,896,448
mosaic_25.jpg,1120,448,damaged,896,224,1120,448
mosaic_26.jpg,1120,448,undamaged,0,0,224,224
mosaic_26.jpg,1120,448,undamaged,224,0,448,224
mosaic_26.jpg,1120,448,undamaged,448,0,672,224
mosaic_26.jpg,1120,448,damaged,672,0,896,224
mosaic_26.jpg,1120,448,damaged,896,0,1120,224
mosaic_26.jpg,1120,448,damaged,0,224,224,448
mosaic_26.jpg,1120,448,damaged,224,224,448,448
mosaic_26.jpg,1120,448,undamaged,448,224,672,448
mosaic_26.jpg,1120,448,undamaged,672,224,896,448
mosaic_26.jpg,1120,448,undamaged,896,224,1120,448
mosaic_27.jpg,1120,448,damaged,0,0,224,224
mosaic_27.jpg,1120,448,undamaged,224,0,448,224
mosaic_27.jpg,1120,448,undamaged,448,0,672,224
mosaic_27.jpg,1120,448,damaged,672,0,896,224
mosaic_27.jpg,1120,448,undamaged,896,0,1120,224
mosaic_27.jpg,1120,448,undamaged,0,224,224,448
mosaic_27.jpg,1120,448,undamaged,224,224,448,448
mosaic_27.jpg,1120,448,damaged,448,224,672,448
mosaic_27.jpg,1120,448,undamaged,672,224,896,448
mosaic_27.jpg,1120,448,damaged,896,224,1120,448
mosaic_28.jpg,1120,448,damaged,0,0,224,224
mosaic_28.jpg,1120,448,undamaged,224,0,448,224
mosaic_28.jpg,1120,448,undamaged,448,0,672,224
mosaic_28.jpg,1120,448,undamaged,672,0,896,224
mosaic_28.jpg,1120,448,damaged,896,0,1120,224
mosaic_28.jpg,1120,448,damaged,0,224,224,448
mosaic_28.jpg,1120,448,damaged,224,224,448,448
mosaic_28.jpg,1120,448,damaged,448,224,672,448
mosaic_28.jpg,1120,448,undamaged,672,224,896,448
mosaic_28.jpg,1120,448,damaged,896,224,1120,448
mosaic_29.jpg,1120,448,undamaged,0,0,224,224
mosaic_29.jpg,1120,448,damaged,224,0,448,224
mosaic_29.jpg,1120,448,damaged,448,0,672,224
mosaic_29.jpg,1120,448,undamaged,672,0,896,224
mosaic_29.jpg,1120,448,undamaged,896,0,1120,224
mosaic_29.jpg,1120,448,damaged,0,224,224,448
mosaic_29.jpg,1120,448,undamaged,224,224,448,448
mosaic_29.jpg,1120,448,damaged,448,224,672,448
mosaic_29.jpg,1120,448,undamaged,672,224,896,448
mosaic_29.jpg,1120,448,undamaged,896,224,1120,448
mosaic_30.jpg,1120,448,damaged,0,0,224,224
mosaic_30.jpg,1120,448,damaged,224,0,448,224
mosaic_30.jpg,1120,448,undamaged,448,0,672,224
mosaic_30.jpg,1120,448,damaged,672,0,896,224
mosaic_30.jpg,1120,448,undamaged,896,0,1120,224
mosaic_30.jpg,1120,448,undamaged,0,224,224,448
mosaic_30.jpg,1120,448,damaged,224,224,448,448
mosaic_30.jpg,1120,448,damaged,448,224,672,448
mosaic_30.jpg,1120,448,damaged,672,224,896,448
mosaic_30.jpg,1120,448,undamaged,896,224,1120,448
mosaic_31.jpg,1120,448,damaged,0,0,224,224
mosaic_31.jpg,1120,448,undamaged,224,0,448,224
mosaic_31.jpg,1120,448,damaged,448,0,672,224
mosaic_31.jpg,1120,448,undamaged,672,0,896,224
mosaic_31.jpg,1120,448,damaged,896,0,1120,224
mosaic_31.jpg,1120,448,damaged,0,224,224,448
mosaic_31.jpg,1120,448,undamaged,224,224,448,448
mosaic_31.jpg,1120,448,damaged,448,224,672,448
mosaic_31.jpg,1120,448,damaged,672,224,896,448
mosaic_31.jpg,1120,448,undamaged,896,224,1120,448
mosaic_32.jpg,1120,448,damaged,0,0,224,224
mosaic_32.jpg,1120,448,damaged,224,0,448,224
mosaic_32.jpg,1120,448,damaged,448,0,672,224
mosaic_32.jpg,1120,448,damaged,672,0,896,224
mosaic_32.jpg,1120,448,undamaged,896,0,1120,224
mosaic_32.jpg,1120,448,damaged,0,224,224,448
mosaic_32.jpg,1120,448,damaged,224,224,448,448
mosaic_32.jpg,1120,448,damaged,448,224,672,448
mosaic_32.jpg,1120,448,undamaged,672,224,896,448
mosaic_32.jpg,1120,448,undamaged,896,224,1120,448
mosaic_33.jpg,1120,448,damaged,0,0,224,224
mosaic_33.jpg,1120,448,undamaged,224,0,448,224
mosaic_33.jpg,1120,448,undamaged,448,0,672,224
mosaic_33.jpg,1120,448,damaged,672,0,896,224
mosaic_33.jpg,1120,448,undamaged,896,0,1120,224
mosaic_33.jpg,1120,448,damaged,0,224,224,448
mosaic_33.jpg,1120,448,undamaged,224,224,448,448
mosaic_33.jpg,1120,448,undamaged,448,224,672,448
mosaic_33.jpg,1120,448,undamaged,672,224,896,448
mosaic_33.jpg,1120,448,damaged,896,224,1120,448
mosaic_34.jpg,1120,448,undamaged,0,0,224,224
mosaic_34.jpg,1120,448,undamaged,224,0,448,224
mosaic_34.jpg,1120,448,undamaged,448,0,672,224
mosaic_34.jpg,1120,448,damaged,672,0,896,224
mosaic_34.jpg,1120,448,damaged,896,0,1120,224
mosaic_34.jpg,1120,448,undamaged,0,224,224,448
mosaic_34.jpg,1120,448,undamaged,224,224,448,448
mosaic_34.jpg,1120,448,damaged,448,224,672,448
mosaic_34.jpg,1120,448,damaged,672,224,896,448
mosaic_34.jpg,1120,448,undamaged,896,224,1120,448
mosaic_35.jpg,1120,448,damaged,0,0,224,224
mosaic_35.jpg,1120,448,undamaged,224,0,448,224
mosaic_35.jpg,1120,448,damaged,448,0,672,224
mosaic_35.jpg,1120,448,undamaged,672,0,896,224
mosaic_35.jpg,1120,448,undamaged,896,0,1120,224
mosaic_35.jpg,1120,448,damaged,0,224,224,448
mosaic_35.jpg,1120,448,damaged,224,224,448,448
mosaic_35.jpg,1120,448,undamaged,448,224,672,448
mosaic_35.jpg,1120,448,damaged,672,224,896,448
mosaic_35.jpg,1120,448,damaged,896,224,1120,448
mosaic_36.jpg,1120,448,undamaged,0,0,224,224
mosaic_36.jpg,1120,448,damaged,224,0,448,224
mosaic_36.jpg,1120,448,undamaged,448,0,672,224
mosaic_36.jpg,1120,448,damaged,672,0,896,224
mosaic_36.jpg,1120,448,undamaged,896,0,1120,224
mosaic_36.jpg,1120,448,undamaged,0,224,224,448
mosaic_36.jpg,1120,448,undamaged,224,224,448,448
mosaic_36.jpg,1120,448,undamaged,448,224,672,448
mosaic_36.jpg,1120,448,damaged,672,224,896,448
mosaic_36.jpg,1120,448,damaged,896,224,1120,448
mosaic_37.jpg,1120,448,undamaged,0,0,224,224
mosaic_37.jpg,1120,448,undamaged,224,0,448,224
mosaic_37.jpg,1120,448,undamaged,448,0,672,224
mosaic_37.jpg,1120,448,damaged,672,0,896,224
mosaic_37.jpg,1120,448,undamaged,896,0,1120,224
mosaic_37.jpg,1120,448,damaged,0,224,224,448
mosaic_37.jpg,1120,448,undamaged,224,224,448,448
mosaic_37.jpg,1120,448,damaged,448,224,672,448
mosaic_37.jpg,1120,448,undamaged,672,224,896,448
mosaic_37.jpg,1120,448,undamaged,896,224,1120,448
mosaic_38.jpg,1120,448,damaged,0,0,224,224
mosaic_38.jpg,1120,448,damaged,224,0,448,224
mosaic_38.jpg,1120,448,undamaged,448,0,672,224
mosaic_38.jpg,1120,448,undamaged,672,0,896,224
mosaic_38.jpg,1120,448,undamaged,896,0,1120,224
mosaic_38.jpg,1120,448,damaged,0,224,224,448
mosaic_38.jpg,1120,448,undamaged,224,224,448,448
mosaic_38.jpg,1120,448,damaged,448,224,672,448
mosaic_38.jpg,1120,448,undamaged,672,224,896,448
mosaic_38.jpg,1120,448,damaged,896,224,1120,448
mosaic_39.jpg,1120,448,damaged,0,0,224,224
mosaic_39.jpg,1120,448,damaged,224,0,448,224
mosaic_39.jpg,1120,448,damaged,448,0,672,224
mosaic_39.jpg,1120,448,undamaged,672,0,896,224
mosaic_39.jpg,1120,448,damaged,896,0,1120,224
mosaic_39.jpg,1120,448,damaged,0,224,224,448
mosaic_39.jpg,1120,448,undamaged,224,224,448,448
mosaic_39.jpg,1120,448,undamaged,448,224,672,448
mosaic_39.jpg,1120,448,undamaged,672,224,896,448
mosaic_39.jpg,1120,448,undamaged,896,224,1120,448
mosaic_40.jpg,1120,448,undamaged,0,0,224,224
mosaic_40.jpg,1120,448,undamaged,224,0,448,224
mosaic_40.jpg,1120,448,damaged,448,0,672,224
mosaic_40.jpg,1120,448,undamaged,672,0,896,224
mosaic_40.jpg,1120,448,undamaged,896,0,1120,224
mosaic_40.jpg,1120,448,undamaged,0,224,224,448
mosaic_40.jpg,1120,448,undamaged,224,224,448,448
mosaic_40.jpg,1120,448,undamaged,448,224,672,448
mosaic_40.jpg,1120,448,undamaged,672,224,896,448
mosaic_40.jpg,1120,448,damaged,896,224,1120,448
mosaic_41.jpg,1120,448,undamaged,0,0,224,224
mosaic_41.jpg,1120,448,damaged,224,0,448,224
mosaic_41.jpg,1120,448,undamaged,448,0,672,224
mosaic_41.jpg,1120,448,undamaged,672,0,896,224
mosaic_41.jpg,1120,448,damaged,896,0,1120,224
mosaic_41.jpg,1120,448,undamaged,0,224,224,448
mosaic_41.jpg,1120,448,damaged,224,224,448,448
mosaic_41.jpg,1120,448,undamaged,448,224,672,448
mosaic_41.jpg,1120,448,damaged,672,224,896,448
mosaic_41.jpg,1120,448,damaged,896,224,1120,448
mosaic_42.jpg,1120,448,damaged,0,0,224,224
mosaic_42.jpg,1120,448,undamaged,224,0,448,224
mosaic_42.jpg,1120,448,undamaged,448,0,672,224
mosaic_42.jpg,1120,448,damaged,672,0,896,224
mosaic_42.jpg,1120,448,damaged,896,0,1120,224
mosaic_42.jpg,1120,448,damaged,0,224,224,448
mosaic_42.jpg,1120,448,damaged,224,224,448,448
mosaic_42.jpg,1120,448,undamaged,448,224,672,448
mosaic_42.jpg,1120,448,undamaged,672,224,896,448
mosaic_42.jpg,1120,448,damaged,896,224,1120,448
mosaic_43.jpg,1120,448,undamaged,0,0,224,224
mosaic_43.jpg,1120,448,undamaged,224,0,448,224
mosaic_43.jpg,1120,448,undamaged,448,0,672,224
mosaic_43.jpg,1120,448,damaged,672,0,896,224
mosaic_43.jpg,1120,448,undamaged,896,0,1120,224
mosaic_43.jpg,1120,448,undamaged,0,224,224,448
mosaic_43.jpg,1120,448,undamaged,224,224,448,448
mosaic_43.jpg,1120,448,damaged,448,224,672,448
mosaic_43.jpg,1120,448,damaged,672,224,896,448
mosaic_43.jpg,1120,448,undamaged,896,224,1120,448
mosaic_44.jpg,1120,448,undamaged,0,0,224,224
mosaic_44.jpg,1120,448,damaged,224,0,448,224
mosaic_44.jpg,1120,448,damaged,448,0,672,224
mosaic_44.jpg,1120,448,undamaged,672,0,896,224
mosaic_44.jpg,1120,448,damaged,896,0,1120,224
mosaic_44.jpg,1120,448,undamaged,0,224,224,448
mosaic_44.jpg,1120,448,undamaged,224,224,448,448
mosaic_44.jpg,1120,448,damaged,448,224,672,448
mosaic_44.jpg,1120,448,undamaged,672,224,896,448
mosaic_44.jpg,1120,448,undamaged,896,224,1120,448
mosaic_45.jpg,1120,448,undamaged,0,0,224,224
mosaic_45.jpg,1120,448,damaged,224,0,448,224
mosaic_45.jpg,1120,448,damaged,448,0,672,224
mosaic_45.jpg,1120,448,damaged,672,0,896,224
mosaic_45.jpg,1120,448,damaged,896,0,1120,224
mosaic_45.jpg,1120,448,undamaged,0,224,224,448
mosaic_45.jpg,1120,448,undamaged,224,224,448,448
mosaic_45.jpg,1120,448,undamaged,448,224,672,448
mosaic_45.jpg,1120,448,undamaged,672,224,896,448
mosaic_45.jpg,1120,448,damaged,896,224,1120,448
mosaic_46.jpg,1120,448,undamaged,0,0,224,224
mosaic_46.jpg,1120,448,damaged,224,0,448,224
mosaic_46.jpg,1120,448,damaged,448,0,672,224
mosaic_46.jpg,1120,448,undamaged,672,0,896,224
mosaic_46.jpg,1120,448,damaged,896,0,1120,224
mosaic_46.jpg,1120,448,undamaged,0,224,224,448
mosaic_46.jpg,1120,448,undamaged,224,224,448,448
mosaic_46.jpg,1120,448,damaged,448,224,672,448
mosaic_46.jpg,1120,448,damaged,672,224,896,448
mosaic_46.jpg,1120,448,undamaged,896,224,1120,448
mosaic_47.jpg,1120,448,damaged,0,0,224,224
mosaic_47.jpg,1120,448,undamaged,224,0,448,224
mosaic_47.jpg,1120,448,damaged,448,0,672,224
mosaic_47.jpg,1120,448,undamaged,672,0,896,224
mosaic_47.jpg,1120,448,damaged,896,0,1120,224
mosaic_47.jpg,1120,448,damaged,0,224,224,448
mosaic_47.jpg,1120,448,undamaged,224,224,448,448
mosaic_47.jpg,1120,448,damaged,448,224,672,448
mosaic_47.jpg,1120,448,damaged,672,224,896,448
mosaic_47.jpg,1120,448,undamaged,896,224,1120,448
mosaic_48.jpg,1120,448,damaged,0,0,224,224
mosaic_48.jpg,1120,448,damaged,224,0,448,224
mosaic_48.jpg,1120,448,undamaged,448,0,672,224
mosaic_48.jpg,1120,448,undamaged,672,0,896,224
mosaic_48.jpg,1120,448,undamaged,896,0,1120,224
mosaic_48.jpg,1120,448,undamaged,0,224,224,448
mosaic_48.jpg,1120,448,undamaged,224,224,448,448
mosaic_48.jpg,1120,448,damaged,448,224,672,448
mosaic_48.jpg,1120,448,damaged,672,224,896,448
mosaic_48.jpg,1120,448,undamaged,896,224,1120,448
mosaic_49.jpg,1120,448,undamaged,0,0,224,224
mosaic_49.jpg,1120,448,undamaged,224,0,448,224
mosaic_49.jpg,1120,448,damaged,448,0,672,224
mosaic_49.jpg,1120,448,damaged,672,0,896,224
mosaic_49.jpg,1120,448,undamaged,896,0,1120,224
